skillId;skillUri;skillIcon;skillInfos;skillStats;onlyPve;elite
570;https://wiki.guildwars.com/wiki/Mark_of_Insecurity;https://wiki.guildwars.com/images/2/24/Mark_of_Insecurity.jpg;Profession=7|Attribute=30|Type=2;Energy=5|Activation=1|Recharge=10;false;true
571;https://wiki.guildwars.com/wiki/Disrupting_Dagger;https://wiki.guildwars.com/images/3/3b/Disrupting_Dagger.jpg;Profession=7|Attribute=30|Type=0;Energy=5|Activation=0.25|Recharge=10;false;false
572;https://wiki.guildwars.com/wiki/Deadly_Paradox;https://wiki.guildwars.com/images/8/8a/Deadly_Paradox.jpg;Profession=7|Attribute=30|Type=7;Energy=15|Recharge=10;false;false
763;https://wiki.guildwars.com/wiki/Jaundiced_Gaze;https://wiki.guildwars.com/images/9/9d/Jaundiced_Gaze.jpg;Profession=4|Attribute=4|Type=5;Energy=10|Activation=1|Recharge=15;false;false
764;https://wiki.guildwars.com/wiki/Wail_of_Doom;https://wiki.guildwars.com/images/d/d8/Wail_of_Doom.jpg;Profession=4|Attribute=6|Type=2;Sacrifice=10%|Energy=1|Activation=0.25|Recharge=15;false;true
766;https://wiki.guildwars.com/wiki/Gaze_of_Contempt;https://wiki.guildwars.com/images/4/45/Gaze_of_Contempt.jpg;Profession=4|Type=0;Energy=10|Activation=2|Recharge=15;false;false
769;https://wiki.guildwars.com/wiki/Viper%27s_Defense;https://wiki.guildwars.com/images/8/8b/Viper%27s_Defense.jpg;Profession=7|Attribute=31|Type=0;Energy=5|Activation=0.25|Recharge=10;false;false
770;https://wiki.guildwars.com/wiki/Return;https://wiki.guildwars.com/images/5/5f/Return.jpg;Profession=7|Attribute=31|Type=0;Energy=5|Activation=0.25|Recharge=15;false;false
771;https://wiki.guildwars.com/wiki/Aura_of_Displacement;https://wiki.guildwars.com/images/b/b9/Aura_of_Displacement.jpg;Profession=7|Type=5;Upkeep=-1|Energy=10|Activation=0.25|Recharge=20;false;true
772;https://wiki.guildwars.com/wiki/Generous_Was_Tsungrai;https://wiki.guildwars.com/images/5/59/Generous_Was_Tsungrai.jpg;Profession=8|Attribute=33|Type=16;Sacrifice=10%|Energy=5|Activation=1|Recharge=15;false;false
773;https://wiki.guildwars.com/wiki/Mighty_Was_Vorizun;https://wiki.guildwars.com/images/8/8a/Mighty_Was_Vorizun.jpg;Profession=8|Attribute=32|Type=16;Energy=5|Activation=2|Recharge=30;false;false
775;https://wiki.guildwars.com/wiki/Death_Blossom;https://wiki.guildwars.com/images/0/04/Death_Blossom.jpg;Profession=7|Attribute=29|Type=17;Energy=5|Recharge=2|Requires off-hand attack=;false;false
776;https://wiki.guildwars.com/wiki/Twisting_Fangs;https://wiki.guildwars.com/images/8/8e/Twisting_Fangs.jpg;Profession=7|Attribute=35|Type=17;Energy=10|Recharge=15|Requires off-hand attack=;false;false
777;https://wiki.guildwars.com/wiki/Horns_of_the_Ox;https://wiki.guildwars.com/images/5/58/Horns_of_the_Ox.jpg;Profession=7|Attribute=29|Type=17;Energy=5|Recharge=12|Requires off-hand attack=;false;false
778;https://wiki.guildwars.com/wiki/Falling_Spider;https://wiki.guildwars.com/images/4/44/Falling_Spider.jpg;Profession=7|Attribute=29|Type=20;Energy=5|Recharge=8;false;false
779;https://wiki.guildwars.com/wiki/Black_Lotus_Strike;https://wiki.guildwars.com/images/6/60/Black_Lotus_Strike.jpg;Profession=7|Attribute=35|Type=10;Energy=10|Recharge=6;false;false
780;https://wiki.guildwars.com/wiki/Fox_Fangs;https://wiki.guildwars.com/images/d/de/Fox_Fangs.jpg;Profession=7|Attribute=29|Type=20;Energy=5|Activation=0.5|Recharge=3|Requires lead attack=;false;false
781;https://wiki.guildwars.com/wiki/Moebius_Strike;https://wiki.guildwars.com/images/4/49/Moebius_Strike.jpg;Profession=7|Attribute=29|Type=20;Energy=5|Recharge=2|Requires dual attack=;false;true
782;https://wiki.guildwars.com/wiki/Jagged_Strike;https://wiki.guildwars.com/images/0/02/Jagged_Strike.jpg;Profession=7|Attribute=29|Type=10;Energy=5|Activation=0.5|Recharge=1;false;false
783;https://wiki.guildwars.com/wiki/Unsuspecting_Strike;https://wiki.guildwars.com/images/6/64/Unsuspecting_Strike.jpg;Profession=7|Attribute=35|Type=10;Energy=10|Recharge=2;false;false
784;https://wiki.guildwars.com/wiki/Entangling_Asp;https://wiki.guildwars.com/images/a/a4/Entangling_Asp.jpg;Profession=7|Attribute=30|Type=0;Energy=10|Activation=1|Recharge=20|Requires lead attack=;false;false
785;https://wiki.guildwars.com/wiki/Mark_of_Death;https://wiki.guildwars.com/images/b/bb/Mark_of_Death.jpg;Profession=7|Attribute=30|Type=2;Energy=10|Activation=0.25|Recharge=20;false;false
786;https://wiki.guildwars.com/wiki/Iron_Palm;https://wiki.guildwars.com/images/c/cb/Iron_Palm.jpg;Profession=7|Attribute=30|Type=15;Energy=5|Activation=0.75|Recharge=20;false;false
787;https://wiki.guildwars.com/wiki/Resilient_Weapon;https://wiki.guildwars.com/images/1/1e/Resilient_Weapon.jpg;Profession=8|Attribute=33|Type=18;Energy=10|Activation=1|Recharge=6;false;false
788;https://wiki.guildwars.com/wiki/Blind_Was_Mingson;https://wiki.guildwars.com/images/0/06/Blind_Was_Mingson.jpg;Profession=8|Attribute=33|Type=16;Energy=5|Activation=1|Recharge=20;false;false
789;https://wiki.guildwars.com/wiki/Grasping_Was_Kuurong;https://wiki.guildwars.com/images/f/f2/Grasping_Was_Kuurong.jpg;Profession=8|Attribute=34|Type=16;Energy=15|Activation=1|Recharge=20;false;true
790;https://wiki.guildwars.com/wiki/Vengeful_Was_Khanhei;https://wiki.guildwars.com/images/3/36/Vengeful_Was_Khanhei.jpg;Profession=8|Attribute=33|Type=16;Energy=5|Activation=0.75|Recharge=20;false;true
791;https://wiki.guildwars.com/wiki/Flesh_of_My_Flesh;https://wiki.guildwars.com/images/c/c3/Flesh_of_My_Flesh.jpg;Profession=8|Attribute=33|Type=0;Energy=5|Activation=4;false;false
792;https://wiki.guildwars.com/wiki/Splinter_Weapon;https://wiki.guildwars.com/images/8/8e/Splinter_Weapon.jpg;Profession=8|Attribute=34|Type=18;Energy=5|Activation=1|Recharge=5;false;false
793;https://wiki.guildwars.com/wiki/Weapon_of_Warding;https://wiki.guildwars.com/images/f/f9/Weapon_of_Warding.jpg;Profession=8|Attribute=33|Type=18;Energy=10|Activation=1|Recharge=5;false;false
794;https://wiki.guildwars.com/wiki/Wailing_Weapon;https://wiki.guildwars.com/images/9/99/Wailing_Weapon.jpg;Profession=8|Attribute=34|Type=18;Energy=5|Activation=1|Recharge=25;false;false
795;https://wiki.guildwars.com/wiki/Nightmare_Weapon;https://wiki.guildwars.com/images/3/39/Nightmare_Weapon.jpg;Profession=8|Attribute=34|Type=18;Energy=5|Activation=1|Recharge=10;false;false
799;https://wiki.guildwars.com/wiki/Beguiling_Haze;https://wiki.guildwars.com/images/9/9b/Beguiling_Haze.jpg;Profession=7|Attribute=31|Type=0;Energy=15|Activation=0.25|Recharge=20;false;true
800;https://wiki.guildwars.com/wiki/Enduring_Toxin;https://wiki.guildwars.com/images/9/96/Enduring_Toxin.jpg;Profession=7|Attribute=30|Type=2;Energy=5|Activation=0.25|Recharge=10;false;false
801;https://wiki.guildwars.com/wiki/Shroud_of_Silence;https://wiki.guildwars.com/images/d/d0/Shroud_of_Silence.jpg;Profession=7|Attribute=30|Type=2;Energy=10|Activation=0.75|Recharge=30;false;true
802;https://wiki.guildwars.com/wiki/Expose_Defenses;https://wiki.guildwars.com/images/8/85/Expose_Defenses.jpg;Profession=7|Attribute=30|Type=2;Energy=10|Activation=1|Recharge=25;false;false
803;https://wiki.guildwars.com/wiki/Power_Leech;https://wiki.guildwars.com/images/b/b8/Power_Leech.jpg;Profession=5|Attribute=3|Type=2;Energy=5|Activation=0.25|Recharge=20;false;true
804;https://wiki.guildwars.com/wiki/Arcane_Languor;https://wiki.guildwars.com/images/d/d5/Arcane_Languor.jpg;Profession=5|Attribute=0|Type=2;Energy=10|Activation=2|Recharge=15;false;true
805;https://wiki.guildwars.com/wiki/Animate_Vampiric_Horror;https://wiki.guildwars.com/images/0/01/Animate_Vampiric_Horror.jpg;Profession=4|Attribute=5|Type=0;Energy=15|Activation=3|Recharge=15;false;false
806;https://wiki.guildwars.com/wiki/Cultist%27s_Fervor;https://wiki.guildwars.com/images/b/bc/Cultist%27s_Fervor.jpg;Profession=4|Attribute=4|Type=5;Energy=5|Activation=1|Recharge=25;false;true
808;https://wiki.guildwars.com/wiki/Reaper%27s_Mark;https://wiki.guildwars.com/images/c/c8/Reaper%27s_Mark.jpg;Profession=4|Attribute=6|Type=2;Energy=5|Activation=1|Recharge=15;false;true
809;https://wiki.guildwars.com/wiki/Shatterstone;https://wiki.guildwars.com/images/3/36/Shatterstone.jpg;Profession=6|Attribute=11|Type=2;Energy=10|Activation=2|Recharge=8;false;true
810;https://wiki.guildwars.com/wiki/Protector%27s_Defense;https://wiki.guildwars.com/images/3/35/Protector%27s_Defense.jpg;Profession=1|Attribute=21|Type=28;Energy=5|Recharge=30;false;false
811;https://wiki.guildwars.com/wiki/Run_as_One;https://wiki.guildwars.com/images/f/fa/Run_as_One.jpg;Profession=2|Attribute=22|Type=7;Energy=5|Recharge=15;false;false
812;https://wiki.guildwars.com/wiki/Defiant_Was_Xinrae;https://wiki.guildwars.com/images/3/3c/Defiant_Was_Xinrae.jpg;Profession=8|Attribute=33|Type=16;Energy=5|Activation=1|Recharge=20;false;true
813;https://wiki.guildwars.com/wiki/Lyssa%27s_Aura;https://wiki.guildwars.com/images/c/c1/Lyssa%27s_Aura.jpg;Profession=5|Attribute=3|Type=5;Energy=5|Activation=1|Recharge=30;false;true
814;https://wiki.guildwars.com/wiki/Shadow_Refuge;https://wiki.guildwars.com/images/b/b5/Shadow_Refuge.jpg;Profession=7|Attribute=31|Type=5;Energy=5|Activation=1|Recharge=8;false;false
815;https://wiki.guildwars.com/wiki/Scorpion_Wire;https://wiki.guildwars.com/images/f/fc/Scorpion_Wire.jpg;Profession=7|Attribute=30|Type=2;Energy=5|Activation=1|Recharge=10;false;false
816;https://wiki.guildwars.com/wiki/Mirrored_Stance;https://wiki.guildwars.com/images/0/05/Mirrored_Stance.jpg;Profession=7|Attribute=31|Type=2;Energy=5|Activation=0.25|Recharge=15;false;false
817;https://wiki.guildwars.com/wiki/Discord;https://wiki.guildwars.com/images/6/64/Discord.jpg;Profession=4|Attribute=5|Type=0;Energy=5|Activation=1|Recharge=2;false;true
818;https://wiki.guildwars.com/wiki/Well_of_Weariness;https://wiki.guildwars.com/images/9/97/Well_of_Weariness.jpg;Profession=4|Attribute=7|Type=27;Energy=5|Activation=1|Recharge=5;false;false
819;https://wiki.guildwars.com/wiki/Vampiric_Spirit;https://wiki.guildwars.com/images/5/51/Vampiric_Spirit.jpg;Profession=4|Attribute=4|Type=5;Energy=5|Activation=2|Recharge=8;false;true
820;https://wiki.guildwars.com/wiki/Depravity;https://wiki.guildwars.com/images/a/ae/Depravity.jpg;Profession=4|Attribute=7|Type=2;Energy=10|Activation=2|Recharge=15;false;true
821;https://wiki.guildwars.com/wiki/Icy_Veins;https://wiki.guildwars.com/images/8/89/Icy_Veins.jpg;Profession=4|Attribute=6|Type=2;Energy=10|Activation=1|Recharge=5;false;true
822;https://wiki.guildwars.com/wiki/Weaken_Knees;https://wiki.guildwars.com/images/6/6b/Weaken_Knees.jpg;Profession=4|Attribute=7|Type=2;Energy=5|Activation=1|Recharge=10;false;true
823;https://wiki.guildwars.com/wiki/Burning_Speed;https://wiki.guildwars.com/images/8/89/Burning_Speed.jpg;Profession=6|Attribute=10|Type=5;Energy=10|Activation=0.25;false;false
824;https://wiki.guildwars.com/wiki/Lava_Arrows;https://wiki.guildwars.com/images/8/8b/Lava_Arrows.jpg;Profession=6|Attribute=10|Type=0;Energy=5|Activation=1|Recharge=2;false;false
825;https://wiki.guildwars.com/wiki/Bed_of_Coals;https://wiki.guildwars.com/images/f/fa/Bed_of_Coals.jpg;Profession=6|Attribute=10|Type=0;Energy=10|Activation=1|Recharge=15;false;false
826;https://wiki.guildwars.com/wiki/Shadow_Form;https://wiki.guildwars.com/images/e/e4/Shadow_Form.jpg;Profession=7|Attribute=31|Type=5;Energy=5|Activation=1|Recharge=30;false;true
827;https://wiki.guildwars.com/wiki/Siphon_Strength;https://wiki.guildwars.com/images/6/64/Siphon_Strength.jpg;Profession=7|Attribute=30|Type=2;Energy=10|Activation=1|Recharge=10;false;true
828;https://wiki.guildwars.com/wiki/Vile_Miasma;https://wiki.guildwars.com/images/6/6a/Vile_Miasma.jpg;Profession=4|Attribute=5|Type=2;Energy=10|Activation=1|Recharge=15;false;false
830;https://wiki.guildwars.com/wiki/Ray_of_Judgment;https://wiki.guildwars.com/images/e/e4/Ray_of_Judgment.jpg;Profession=3|Attribute=14|Type=0;Energy=10|Activation=2|Recharge=20;false;true
831;https://wiki.guildwars.com/wiki/Primal_Rage;https://wiki.guildwars.com/images/d/d8/Primal_Rage.jpg;Profession=1|Attribute=17|Type=7;Adrenaline=4|Recharge=10;false;true
832;https://wiki.guildwars.com/wiki/Animate_Flesh_Golem;https://wiki.guildwars.com/images/7/71/Animate_Flesh_Golem.jpg;Profession=4|Attribute=5|Type=0;Energy=10|Activation=3|Recharge=30;false;true
834;https://wiki.guildwars.com/wiki/Reckless_Haste;https://wiki.guildwars.com/images/2/2e/Reckless_Haste.jpg;Profession=4|Attribute=7|Type=2;Energy=15|Activation=1|Recharge=12;false;false
835;https://wiki.guildwars.com/wiki/Blood_Bond;https://wiki.guildwars.com/images/6/66/Blood_Bond.jpg;Profession=4|Attribute=4|Type=2;Energy=5|Activation=1|Recharge=8;false;false
836;https://wiki.guildwars.com/wiki/Ride_the_Lightning;https://wiki.guildwars.com/images/f/fc/Ride_the_Lightning.jpg;Profession=6|Attribute=8|Type=0;Overcast=5|Energy=10|Activation=1|Recharge=5;false;true
837;https://wiki.guildwars.com/wiki/Energy_Boon;https://wiki.guildwars.com/images/0/00/Energy_Boon.jpg;Profession=6|Attribute=12|Type=5;Energy=10|Activation=1|Recharge=20;false;true
838;https://wiki.guildwars.com/wiki/Dwayna%27s_Sorrow;https://wiki.guildwars.com/images/d/d8/Dwayna%27s_Sorrow.jpg;Profession=3|Attribute=13|Type=5;Energy=5|Activation=1|Recharge=5;false;false
839;https://wiki.guildwars.com/wiki/%22Retreat!%22;https://wiki.guildwars.com/images/6/64/%22Retreat%21%22.jpg;Profession=1|Attribute=21|Type=6;Energy=5|Recharge=20;false;false
840;https://wiki.guildwars.com/wiki/Poisoned_Heart;https://wiki.guildwars.com/images/1/18/Poisoned_Heart.jpg;Profession=4|Attribute=7|Type=0;Energy=5|Activation=0.25|Recharge=12;false;false
841;https://wiki.guildwars.com/wiki/Fetid_Ground;https://wiki.guildwars.com/images/5/52/Fetid_Ground.jpg;Profession=4|Attribute=5|Type=0;Energy=5|Activation=0.75|Recharge=10;false;false
842;https://wiki.guildwars.com/wiki/Arc_Lightning;https://wiki.guildwars.com/images/a/a9/Arc_Lightning.jpg;Profession=6|Attribute=8|Type=0;Energy=5|Activation=01.5|Recharge=8;false;false
843;https://wiki.guildwars.com/wiki/Gust;https://wiki.guildwars.com/images/a/a1/Gust.jpg;Profession=6|Attribute=8|Type=5;Energy=10|Activation=0.75|Recharge=10;false;true
844;https://wiki.guildwars.com/wiki/Churning_Earth;https://wiki.guildwars.com/images/5/51/Churning_Earth.jpg;Profession=6|Attribute=9|Type=0;Energy=15|Activation=2|Recharge=30;false;false
845;https://wiki.guildwars.com/wiki/Liquid_Flame;https://wiki.guildwars.com/images/b/bb/Liquid_Flame.jpg;Profession=6|Attribute=10|Type=0;Energy=10|Activation=1|Recharge=15;false;false
846;https://wiki.guildwars.com/wiki/Steam;https://wiki.guildwars.com/images/0/04/Steam.jpg;Profession=6|Attribute=11|Type=0;Energy=5|Activation=1|Recharge=8;false;false
847;https://wiki.guildwars.com/wiki/Boon_Signet;https://wiki.guildwars.com/images/a/a7/Boon_Signet.jpg;Profession=3|Attribute=16|Type=1;Activation=1|Recharge=8;false;true
848;https://wiki.guildwars.com/wiki/Reverse_Hex;https://wiki.guildwars.com/images/0/02/Reverse_Hex.jpg;Profession=3|Attribute=15|Type=5;Energy=10|Activation=0.25|Recharge=10;false;false
849;https://wiki.guildwars.com/wiki/Lacerating_Chop;https://wiki.guildwars.com/images/f/f9/Lacerating_Chop.jpg;Profession=1|Attribute=18|Type=19;Adrenaline=5;false;false
850;https://wiki.guildwars.com/wiki/Fierce_Blow;https://wiki.guildwars.com/images/1/11/Fierce_Blow.jpg;Profession=1|Attribute=19|Type=8;Adrenaline=6;false;false
851;https://wiki.guildwars.com/wiki/Sun_and_Moon_Slash;https://wiki.guildwars.com/images/3/38/Sun_and_Moon_Slash.jpg;Profession=1|Attribute=20|Type=26;Adrenaline=8;false;false
852;https://wiki.guildwars.com/wiki/Splinter_Shot;https://wiki.guildwars.com/images/1/1d/Splinter_Shot.jpg;Profession=2|Attribute=25|Type=4;Energy=10|Recharge=5;false;false
853;https://wiki.guildwars.com/wiki/Melandru%27s_Shot;https://wiki.guildwars.com/images/a/ac/Melandru%27s_Shot.jpg;Profession=2|Attribute=25|Type=4;Energy=5|Activation=1|Recharge=8;false;true
854;https://wiki.guildwars.com/wiki/Snare;https://wiki.guildwars.com/images/4/41/Snare.jpg;Profession=2|Attribute=24|Type=11;Energy=5|Activation=2|Recharge=20;false;false
858;https://wiki.guildwars.com/wiki/Dancing_Daggers;https://wiki.guildwars.com/images/f/f4/Dancing_Daggers.jpg;Profession=7|Attribute=30|Type=0;Energy=5|Activation=1|Recharge=5;false;false
859;https://wiki.guildwars.com/wiki/Conjure_Nightmare;https://wiki.guildwars.com/images/7/76/Conjure_Nightmare.jpg;Profession=5|Attribute=1|Type=2;Energy=15|Activation=1|Recharge=5;false;false
860;https://wiki.guildwars.com/wiki/Signet_of_Disruption;https://wiki.guildwars.com/images/8/87/Signet_of_Disruption.jpg;Profession=5|Attribute=2|Type=1;Activation=0.25|Recharge=15;false;false
862;https://wiki.guildwars.com/wiki/Ravenous_Gaze;https://wiki.guildwars.com/images/4/40/Ravenous_Gaze.jpg;Profession=4|Attribute=4|Type=0;Sacrifice=8%|Energy=1|Activation=1|Recharge=10;false;true
863;https://wiki.guildwars.com/wiki/Order_of_Apostasy;https://wiki.guildwars.com/images/9/91/Order_of_Apostasy.jpg;Profession=4|Attribute=7|Type=5;Energy=25|Activation=2;false;true
864;https://wiki.guildwars.com/wiki/Oppressive_Gaze;https://wiki.guildwars.com/images/2/2e/Oppressive_Gaze.jpg;Profession=4|Attribute=4|Type=0;Energy=10|Activation=1|Recharge=10;false;false
865;https://wiki.guildwars.com/wiki/Lightning_Hammer;https://wiki.guildwars.com/images/a/ac/Lightning_Hammer.jpg;Profession=6|Attribute=8|Type=0;Energy=25|Activation=2|Recharge=4;false;false
866;https://wiki.guildwars.com/wiki/Vapor_Blade;https://wiki.guildwars.com/images/e/ed/Vapor_Blade.jpg;Profession=6|Attribute=11|Type=0;Overcast=5|Energy=10|Activation=01.5|Recharge=7;false;false
867;https://wiki.guildwars.com/wiki/Healing_Light;https://wiki.guildwars.com/images/4/45/Healing_Light.jpg;Profession=3|Attribute=13|Type=0;Energy=5|Activation=1|Recharge=4;false;true
869;https://wiki.guildwars.com/wiki/%22Coward!%22;https://wiki.guildwars.com/images/9/9c/%22Coward%21%22.jpg;Profession=1|Type=6;Adrenaline=4|Recharge=2;false;true
870;https://wiki.guildwars.com/wiki/Pestilence;https://wiki.guildwars.com/images/3/39/Pestilence.jpg;Profession=2|Attribute=24|Type=14;Energy=5|Activation=5|Recharge=60;false;false
871;https://wiki.guildwars.com/wiki/Shadowsong;https://wiki.guildwars.com/images/3/34/Shadowsong.jpg;Profession=8|Attribute=32|Type=9;Energy=15|Activation=1|Recharge=30;false;false
876;https://wiki.guildwars.com/wiki/Signet_of_Shadows;https://wiki.guildwars.com/images/1/1b/Signet_of_Shadows.jpg;Profession=7|Attribute=30|Type=1;Activation=1|Recharge=30;false;false
877;https://wiki.guildwars.com/wiki/Lyssa%27s_Balance;https://wiki.guildwars.com/images/e/eb/Lyssa%27s_Balance.jpg;Profession=5|Type=0;Energy=5|Activation=1|Recharge=15;false;false
878;https://wiki.guildwars.com/wiki/Visions_of_Regret;https://wiki.guildwars.com/images/9/93/Visions_of_Regret.jpg;Profession=5|Attribute=2|Type=2;Energy=10|Activation=2|Recharge=20;false;true
879;https://wiki.guildwars.com/wiki/Illusion_of_Pain;https://wiki.guildwars.com/images/4/46/Illusion_of_Pain.jpg;Profession=5|Attribute=1|Type=2;Energy=10|Activation=2|Recharge=5;false;false
880;https://wiki.guildwars.com/wiki/Stolen_Speed;https://wiki.guildwars.com/images/f/f0/Stolen_Speed.jpg;Profession=5|Attribute=0|Type=2;Energy=5|Activation=1|Recharge=12;false;true
881;https://wiki.guildwars.com/wiki/Ether_Signet;https://wiki.guildwars.com/images/0/09/Ether_Signet.jpg;Profession=5|Attribute=3|Type=1;Activation=1|Recharge=45;false;false
882;https://wiki.guildwars.com/wiki/Signet_of_Disenchantment;https://wiki.guildwars.com/images/e/ea/Signet_of_Disenchantment.jpg;Profession=5|Type=1;Activation=1|Recharge=15;false;false
883;https://wiki.guildwars.com/wiki/Vocal_Minority;https://wiki.guildwars.com/images/f/f3/Vocal_Minority.jpg;Profession=4|Attribute=7|Type=2;Energy=10|Activation=1|Recharge=20;false;false
