skillId;skillName;skillDescription
884;Flammes virulentes;Elite Spell. Target foe and all nearby foes are struck with Searing Flames. Foes already on fire when this skill is cast are struck for 10...82...100 fire damage. Foes not already on fire begin Burning for 1...6...7 seconds.
885;Gardien protecteur;Enchantment Spell. For 1...3...4 seconds, all party members in earshot have a 75% chance to block incoming attacks. If an attack is blocked, all allies in earshot are healed for 10...34...40 and Shield Guardian ends.
886;Bise reposante;Enchantment Spell. For 8...16...18 seconds, target ally has +10 Health regeneration. This enchantment ends if that ally attacks or uses a skill.
887;Sceau de rajeunissement;Signet. Heal target ally for 15...63...75. If target ally is casting a spell or attacking, that ally is healed for an additional 15...63...75 Health.
888;Hache tournoyante;Elite Axe Attack. If Whirling Axe hits, you strike for +5...17...20 damage and any stance being used by your target ends. This attack cannot be blocked.
889;Coup forcé;Elite Hammer Attack. If Forceful Blow hits, you strike for +10...26...30 damage and any stance being used by target foe ends. Target foe suffers from Weakness for 5...17...20 seconds. This attack cannot be blocked.
891;"Nul ne passera !";Shout. All nearby foes that are moving are knocked down. This skill recharges 1...7...8 second[s] faster for each foe knocked down (maximum 25 seconds).
892;Lame vacillante;Elite Sword Attack. If Quivering Blade hits, you strike for +10...34...40 damage. If this attack hits a moving foe, that foe is Dazed for 5 seconds.
893;Flèches chercheuses;Preparation. For 3...12...14 seconds, your arrows cannot be blocked. Seeking Arrows ends if you fail to hit.
898;Surcharge;Hex Spell. For 5 seconds, target foe suffers -1...3...3 Health degeneration. If target foe is using a skill, then Overload deals 15...63...75 damage to that foe and all adjacent foes.
899;Images d'attrition;Hex Spell. For 5...9...10 seconds, target foe suffers -1...3...3 Health degeneration. If that foe was attacking, that foe takes 10...44...52 damage.
900;Fardeau partagé;Elite Hex Spell. For 5...17...20 seconds, target foe and all nearby foes attack, cast spells, and move 50% slower.
901;Lien des âmes;Elite Hex Spell. For 30 seconds, every time target foe is healed, the healer takes 20...68...80 damage. This hex ends if target is suffering from a Smiting Prayers hex.
902;Sang de l'agresseur;Spell. Steal up to 5...37...45 Health from target foe. If that foe was attacking, that foe suffers Weakness for 3...10...12 seconds.
903;Prisme de glace;Spell. Target foe is struck for 15...63...75 cold damage. If that foe has a Water Magic hex, Icy Prism deals +[sic]15...63...75 cold damage to all other nearby foes.
904;Hache de rage;Axe Attack. If Furious Axe hits, you strike for +5...29...35 damage. If it is blocked you gain 3 strikes worth of adrenaline.
905;Coup propice;Hammer Attack. If Auspicious Blow hits, you strike for +5...17...20 damage and gain 3...7...8 Energy. If target foe is suffering from Weakness, this attack is unblockable.
906;"A genoux !";Shout. Lose all adrenaline. If any adjacent foes are knocked down, all of your stances are recharged.
907;Taillade du dragon;Elite Sword Attack. If Dragon Slash hits, you strike for +10...34...40 damage and gain 1...4...5 strike[s] of adrenaline.
908;Tir du maraudeur;Bow Attack. If Marauder's Shot hits, you strike for +10...30...35 damage and all your non-attack skills are disabled for 10 seconds.
909;Tir focalisé;Bow Attack. If Focused Shot hits, you strike for  +10...22...25 damage but all of your other attack skills are disabled for 5...3...3 seconds.
910;Faille de l'esprit;Spell. Open a Spirit Rift at target foe's location. After 3 seconds, all adjacent foes are struck for 25...105...125 lightning damage and suffer from Cracked Armor for 1...16...20 second[s].
911;Union;Binding Ritual. Create a level 1...10...12 spirit. Whenever a non-spirit ally in its range takes damage or life steal, it is reduced by 15 and the spirit takes 15 damage. This spirit dies after 30...54...60 seconds.
913;Tanasen était tranquille;Elite Item Spell. Hold Tanasen's ashes for up to 5...17...20 seconds. While you hold his ashes, you have +10...22...25 armor and cannot be interrupted.
914;Consommation des âmes;Elite Spell. You steal 5...49...60 Health from target foe. All hostile summoned creatures in the area of that foe take 25...105...125 damage.
915;Esprit illuminé;Spell. Target ally is healed for 60...156...180. If any spirits are within earshot, you don't sacrifice Health.
916;Lamentation;Hex Spell. For 5...17...20 seconds, target foe and all nearby foes suffer -0...2...3 Health degeneration. When this hex is applied, these foes take 10...42...50 damage if you are within earshot of a spirit or corpse.
917;Rupture d'âme;Spell. Target allied spirit is destroyed. All nearby enemies are struck for 50...122...140 lightning damage and become blinded for 3...10...12 seconds.
918;Esprit de chair;Spell. Target touched allied spirit is destroyed. All nearby allies are healed for 30...198...240.
919;Brûlure de l'esprit;Spell. Target foe is struck for 5...41...50 lightning damage. If any spirits are within earshot, Spirit Burn causes Burning for 1...4...5 second[s].
920;Destruction;Binding Ritual. Create a level 1...11...14 Spirit that dies after 30 seconds. When this Spirit dies, all foes in the area take 5...21...25 damage for each second the Spirit was alive (maximum 150 damage).
921;Dissonance;Binding Ritual. Create a level 1...10...12 spirit. This spirit deals 5...17...20 damage and anyone struck by its attack is interrupted. This spirit dies after 10...22...25 seconds.
923;Désenchantement;Binding Ritual. Create a level 1...10...12 spirit. This spirit deals 5...17...20 damage and anyone struck by its attack loses one enchantment. This spirit dies after 10...30...35 seconds.
925;Rappel;Enchantment Spell. While you maintain Recall, nothing happens.  When Recall ends, you Shadow Step to the ally you targeted when you activated this skill and all of your skills are disabled for 10 seconds.
926;Dagues affûtées;Enchantment Spell. For 5...25...30 seconds, your dagger attacks cause Bleeding for 5...13...15 seconds.
927;Peur honteuse;Hex Spell.  For 10 seconds, target foe moves 10% faster than normal. For each second, if that foe is moving, that foe takes 5...17...20 damage.
928;Linceul de l'Ombre;Elite Hex Spell. For 3...8...9 seconds, target foe cannot be the target of enchantments.
929;Ombre de hâte;Stance. For 10...34...40 seconds you move 15% faster than normal. When Shadow of Haste ends, you shadow step to your original location.
930;Incantation propice;Enchantment Spell. For 20 seconds, the next spell you cast is disabled for an additional 10...6...5 seconds, and you gain 110...182...200% of that spell's Energy cost.
931;Retour de pouvoir;Spell. If target foe is casting a spell or chant, that skill is interrupted and target foe gains 10...6...5 Energy.
932;Complication;Spell. If target foe is using a skill, that skill is interrupted and disabled for target foe and all foes in the area for an additional 5...11...12 seconds.
933;Tempête destructrice;Elite Spell. Target foe loses all enchantments. For each enchantment removed this way, Shatter Storm is disabled for an additional 7 seconds.
934;Sceau antinaturel;Signet. Target foe takes 15...63...75 damage. If that foe is under the effects of a hex or enchantment, foes adjacent to your target take 5...41...50 damage.
935;Fiel;Hex Spell. For 20 seconds, this hex does nothing.  When Rising Bile ends, that foe and all foes in the area take 1...5...6 damage for each second Rising Bile was in effect.
936;Enchantements envenimés;Spell. Target foe loses one enchantment. For every remaining enchantment, target foe is poisoned for 3...9...10 seconds.
937;Onde de choc;Elite Spell. All foes in the area take 15...51...60 earth damage and are Weakened for 1...8...10 second[s].  Nearby foes also take +15...51...60 earth damage and have Cracked Armor for 1...8...10 second[s].  Adjacent foes suffer the previous effects, take +15...51...60 earth damage, and are Blinded for 1...8...10 second[s].
938;Protection de stabilité;Ward Spell. Create a Ward of Stability at your current location. For 10...22...25 seconds, non-spirit allies cannot be knocked down.
939;Chaînes de glace;Elite Hex Spell. For 1...8...10 second[s], target foe's movement speed is reduced by 66%. While under the effects of an enchantment, that foe's movement is reduced by 90%.
941;Lumière divine;Elite Spell. Heal target ally for 10...114...140 Health and remove one condition and one hex.
942;Retrait de maléfices;Elite Spell. Remove all hexes from target ally and all adjacent allies. This spell takes an additional 20...8...5 seconds to recharge for each hex removed in this way.
943;Extinction;Spell. Remove one condition from each party member. Party members relieved of Burning are healed for 10...82...100 Health.
944;Sceau de force;Signet. Your next 1...13...16 attack[s] deal +5 damage.
946;Concentration du trappeur;Elite Preparation. For 12...22...24 seconds, your trap skills are not easily interruptible and your Wilderness Survival attribute is increased by +0...2...2.
947;Ronces;Nature Ritual. Create a level 1...8...10 Spirit. Non-Spirit creatures that are knocked down in its range take 5 damage and begin Bleeding for 5...17...20 seconds. This Spirit dies after 30...126...150 seconds.
948;Coup désespéré;Lead Attack. If you have less than 50...74...80% Health, you deal +15...51...60 damage.
949;Méthode du renard;Enchantment Spell.  For 10...30...35 seconds, your next 1...5...6 attack[s] cannot be blocked.
950;Fardeau nébuleux;Hex Spell.  For 3...13...15 seconds, target foe moves 25% slower and while target foe has no other hexes, that foe has 20 less armor against your attacks.
951;Siphon de vitesse;Hex Spell. For 5...13...15 seconds, target foe moves 33% slower and you move 33% faster. This spell has half the normal range. This spell recharges 50% faster if cast on a moving foe.
952;Charge mortelle;Spell. Shadow Step to target foe. If that foe has more Health than you, you are healed for 65...173...200.
953;Flux de puissance;Elite Hex Spell. If target foe is casting a spell or chant, that skill is interrupted and for 4...9...10 seconds, that foe has -2 Energy degeneration.
954;Expulsion de maléfices;Elite Spell. Remove up to 2 Hexes from target ally.
955;Confiscation d'enchantement;Spell. Remove 1 enchantment from target foe. If an enchantment was removed, that foe suffers from Bleeding for 5...21...25 seconds.
957;Bouclier contre les sorts;Enchantment Spell. For 5...17...20 seconds, while you are casting spells, foes cannot target you with spells. When Spell Shield ends, all your skills are disabled for 10...6...5 seconds.
958;Souffle réparateur;Spell. Target other ally is healed for 40...88...100. This spell has half the normal range.
959;Lumière éthérée;Spell. Target ally is healed for 25...85...100. This spell is easily interrupted.
